DataZone,IntZone,HB,HSCP,CA,SIMD2020V2Rank,SIMD2020V2CountryDecile,SIMD2020V2CountryQuintile,SIMD2020V2HBDecile,SIMD2020V2HBQuintile,SIMD2020V2HSCPDecile,SIMD2020V2HSCPQuintile,SIMD2020V2CADecile,SIMD2020V2CAQuintile,SIMD2020V2Most15pc,SIMD2020V2Least15pc
S01011715,S02002197,S08000032,S37000035,S12000050,1531,3,2,3,2,4,2,4,2,0,0
S01011716,S02002197,S08000032,S37000035,S12000050,4963,8,4,8,4,9,5,9,5,0,0
S01011717,S02002197,S08000032,S37000035,S12000050,4514,7,4,8,4,8,4,8,4,0,0
S01011718,S02002197,S08000032,S37000035,S12000050,5575,8,4,9,5,9,5,9,5,0,0
S01011719,S02002198,S08000032,S37000035,S12000050,6001,9,5,10,5,10,5,10,5,0,1
S01011720,S02002198,S08000032,S37000035,S12000050,6390,10,5,10,5,10,5,10,5,0,1
S01011721,S02002198,S08000032,S37000035,S12000050,3080,5,3,6,3,7,4,7,4,0,0
S01011722,S02002198,S08000032,S37000035,S12000050,1690,3,2,4,2,4,2,4,2,0,0
S01011723,S02002198,S08000032,S37000035,S12000050,3401,5,3,7,4,7,4,7,4,0,0
S01011724,S02002198,S08000032,S37000035,S12000050,2536,4,2,5,3,6,3,6,3,0,0
S01011725,S02002198,S08000032,S37000035,S12000050,6113,9,5,10,5,10,5,10,5,0,1
S01011726,S02002198,S08000032,S37000035,S12000050,5148,8,4,9,5,9,5,9,5,0,0
S01011727,S02002198,S08000032,S37000035,S12000050,6242,9,5,10,5,10,5,10,5,0,1
S01011728,S02002199,S08000032,S37000035,S12000050,3413,5,3,7,4,7,4,7,4,0,0
S01011729,S02002199,S08000032,S37000035,S12000050,1090,2,1,2,1,3,2,3,2,0,0
S01011730,S02002199,S08000032,S37000035,S12000050,4733,7,4,8,4,9,5,9,5,0,0
S01011731,S02002199,S08000032,S37000035,S12000050,4600,7,4,8,4,8,4,8,4,0,0
S01011732,S02002199,S08000032,S37000035,S12000050,6258,9,5,10,5,10,5,10,5,0,1
S01011733,S02002199,S08000032,S37000035,S12000050,3623,6,3,7,4,7,4,7,4,0,0
S01011734,S02002200,S08000032,S37000035,S12000050,3693,6,3,7,4,8,4,8,4,0,0
S01011735,S02002200,S08000032,S37000035,S12000050,5750,9,5,9,5,10,5,10,5,0,0
S01011736,S02002200,S08000032,S37000035,S12000050,3069,5,3,6,3,7,4,7,4,0,0
S01011737,S02002200,S08000032,S37000035,S12000050,2772,4,2,6,3,6,3,6,3,0,0
S01011738,S02002200,S08000032,S37000035,S12000050,2305,4,2,5,3,5,3,5,3,0,0
S01011739,S02002201,S08000032,S37000035,S12000050,1323,2,1,3,2,4,2,4,2,0,0
S01011740,S02002201,S08000032,S37000035,S12000050,810,2,1,2,1,2,1,2,1,1,0
S01011741,S02002201,S08000032,S37000035,S12000050,1739,3,2,4,2,4,2,4,2,0,0
S01011742,S02002201,S08000032,S37000035,S12000050,2618,4,2,5,3,6,3,6,3,0,0
S01011743,S02002201,S08000032,S37000035,S12000050,3006,5,3,6,3,7,4,7,4,0,0
S01011744,S02002202,S08000032,S37000035,S12000050,1699,3,2,4,2,4,2,4,2,0,0
S01011745,S02002202,S08000032,S37000035,S12000050,1463,3,2,3,2,4,2,4,2,0,0
S01011746,S02002202,S08000032,S37000035,S12000050,730,2,1,2,1,2,1,2,1,1,0
S01011747,S02002202,S08000032,S37000035,S12000050,909,2,1,2,1,2,1,2,1,1,0
S01011748,S02002202,S08000032,S37000035,S12000050,1568,3,2,3,2,4,2,4,2,0,0
S01011749,S02002202,S08000032,S37000035,S12000050,507,1,1,1,1,1,1,1,1,1,0
S01011750,S02002203,S08000032,S37000035,S12000050,1738,3,2,4,2,4,2,4,2,0,0
S01011751,S02002203,S08000032,S37000035,S12000050,1386,2,1,3,2,4,2,4,2,0,0
S01011752,S02002203,S08000032,S37000035,S12000050,2572,4,2,5,3,6,3,6,3,0,0
S01011753,S02002203,S08000032,S37000035,S12000050,3476,5,3,7,4,7,4,7,4,0,0
S01011754,S02002203,S08000032,S37000035,S12000050,2797,4,2,6,3,6,3,6,3,0,0
S01011755,S02002204,S08000032,S37000035,S12000050,1528,3,2,3,2,4,2,4,2,0,0
S01011756,S02002204,S08000032,S37000035,S12000050,1622,3,2,4,2,4,2,4,2,0,0
S01011757,S02002204,S08000032,S37000035,S12000050,1392,2,1,3,2,4,2,4,2,0,0
S01011758,S02002204,S08000032,S37000035,S12000050,2864,5,3,6,3,7,4,7,4,0,0
S01011759,S02002204,S08000032,S37000035,S12000050,2799,4,2,6,3,6,3,6,3,0,0
S01011760,S02002205,S08000032,S37000035,S12000050,2078,3,2,4,2,5,3,5,3,0,0
S01011761,S02002205,S08000032,S37000035,S12000050,2544,4,2,5,3,6,3,6,3,0,0
S01011762,S02002205,S08000032,S37000035,S12000050,1870,3,2,4,2,5,3,5,3,0,0
S01011763,S02002205,S08000032,S37000035,S12000050,3354,5,3,6,3,7,4,7,4,0,0
S01011764,S02002205,S08000032,S37000035,S12000050,4296,7,4,8,4,8,4,8,4,0,0
S01011765,S02002205,S08000032,S37000035,S12000050,6182,9,5,10,5,10,5,10,5,0,1
S01011766,S02002206,S08000032,S37000035,S12000050,4573,7,4,8,4,8,4,8,4,0,0
S01011767,S02002206,S08000032,S37000035,S12000050,1636,3,2,4,2,4,2,4,2,0,0
S01011768,S02002206,S08000032,S37000035,S12000050,2006,3,2,4,2,5,3,5,3,0,0
S01011769,S02002206,S08000032,S37000035,S12000050,3063,5,3,6,3,7,4,7,4,0,0
S01011770,S02002206,S08000032,S37000035,S12000050,2788,4,2,6,3,6,3,6,3,0,0
S01011771,S02002207,S08000032,S37000035,S12000050,5775,9,5,9,5,10,5,10,5,0,0
S01011772,S02002207,S08000032,S37000035,S12000050,6101,9,5,10,5,10,5,10,5,0,1
S01011773,S02002207,S08000032,S37000035,S12000050,5952,9,5,10,5,10,5,10,5,0,0
S01011774,S02002207,S08000032,S37000035,S12000050,3360,5,3,6,3,7,4,7,4,0,0
S01011775,S02002207,S08000032,S37000035,S12000050,6430,10,5,10,5,10,5,10,5,0,1
S01011776,S02002207,S08000032,S37000035,S12000050,5658,9,5,9,5,10,5,10,5,0,0
S01011777,S02002208,S08000032,S37000035,S12000050,5997,9,5,10,5,10,5,10,5,0,1
S01011778,S02002208,S08000032,S37000035,S12000050,5604,8,4,9,5,9,5,9,5,0,0
S01011779,S02002208,S08000032,S37000035,S12000050,5813,9,5,9,5,10,5,10,5,0,0
S01011780,S02002208,S08000032,S37000035,S12000050,5673,9,5,9,5,10,5,10,5,0,0
S01011781,S02002208,S08000032,S37000035,S12000050,5659,9,5,9,5,10,5,10,5,0,0
S01011782,S02002209,S08000032,S37000035,S12000050,6125,9,5,10,5,10,5,10,5,0,1
S01011783,S02002209,S08000032,S37000035,S12000050,5385,8,4,9,5,9,5,9,5,0,0
S01011784,S02002209,S08000032,S37000035,S12000050,1941,3,2,4,2,5,3,5,3,0,0
S01011785,S02002209,S08000032,S37000035,S12000050,3418,5,3,7,4,7,4,7,4,0,0
S01011786,S02002210,S08000032,S37000035,S12000050,5811,9,5,9,5,10,5,10,5,0,0
S01011787,S02002210,S08000032,S37000035,S12000050,897,2,1,2,1,2,1,2,1,1,0
S01011788,S02002210,S08000032,S37000035,S12000050,5846,9,5,10,5,10,5,10,5,0,0
S01011789,S02002210,S08000032,S37000035,S12000050,4211,6,3,7,4,8,4,8,4,0,0
S01011790,S02002210,S08000032,S37000035,S12000050,2119,3,2,5,3,5,3,5,3,0,0
S01011791,S02002210,S08000032,S37000035,S12000050,1253,2,1,3,2,3,2,3,2,0,0
S01011792,S02002210,S08000032,S37000035,S12000050,1672,3,2,4,2,4,2,4,2,0,0
S01011793,S02002210,S08000032,S37000035,S12000050,5025,8,4,8,4,9,5,9,5,0,0
S01011794,S02002211,S08000032,S37000035,S12000050,1533,3,2,3,2,4,2,4,2,0,0
S01011795,S02002211,S08000032,S37000035,S12000050,948,2,1,2,1,3,2,3,2,1,0
S01011796,S02002211,S08000032,S37000035,S12000050,1020,2,1,2,1,3,2,3,2,1,0
S01011797,S02002211,S08000032,S37000035,S12000050,5808,9,5,9,5,10,5,10,5,0,0
S01011798,S02002212,S08000032,S37000035,S12000050,2382,4,2,5,3,6,3,6,3,0,0
S01011799,S02002212,S08000032,S37000035,S12000050,4752,7,4,8,4,9,5,9,5,0,0
S01011800,S02002212,S08000032,S37000035,S12000050,4298,7,4,8,4,8,4,8,4,0,0
S01011801,S02002212,S08000032,S37000035,S12000050,1086,2,1,2,1,3,2,3,2,0,0
S01011802,S02002212,S08000032,S37000035,S12000050,1797,3,2,4,2,5,3,5,3,0,0
S01011803,S02002212,S08000032,S37000035,S12000050,1755,3,2,4,2,5,3,5,3,0,0
S01011804,S02002213,S08000025,S37000022,S12000023,3187,5,3,3,2,3,2,3,2,0,0
S01011805,S02002213,S08000025,S37000022,S12000023,5566,8,4,10,5,10,5,10,5,0,0
S01011806,S02002213,S08000025,S37000022,S12000023,4911,7,4,8,4,8,4,8,4,0,0
S01011807,S02002213,S08000025,S37000022,S12000023,5424,8,4,10,5,10,5,10,5,0,0
S01011808,S02002214,S08000025,S37000022,S12000023,3402,5,3,3,2,3,2,3,2,0,0
S01011809,S02002214,S08000025,S37000022,S12000023,4446,7,4,6,3,6,3,6,3,0,0
S01011810,S02002214,S08000025,S37000022,S12000023,4434,7,4,5,3,5,3,5,3,0,0
S01011811,S02002214,S08000025,S37000022,S12000023,4902,7,4,8,4,8,4,8,4,0,0
S01011812,S02002214,S08000025,S37000022,S12000023,4790,7,4,7,4,7,4,7,4,0,0
S01011813,S02002215,S08000025,S37000022,S12000023,4373,7,4,5,3,5,3,5,3,0,0
S01011814,S02002215,S08000025,S37000022,S12000023,4607,7,4,6,3,6,3,6,3,0,0
S01011815,S02002215,S08000025,S37000022,S12000023,4977,8,4,9,5,9,5,9,5,0,0
S01011816,S02002215,S08000025,S37000022,S12000023,5616,8,4,10,5,10,5,10,5,0,0
S01011817,S02002215,S08000025,S37000022,S12000023,4836,7,4,7,4,7,4,7,4,0,0
S01011818,S02002216,S08000025,S37000022,S12000023,5263,8,4,9,5,9,5,9,5,0,0
S01011819,S02002216,S08000025,S37000022,S12000023,4336,7,4,4,2,4,2,4,2,0,0
S01011820,S02002216,S08000025,S37000022,S12000023,3074,5,3,2,1,2,1,2,1,0,0
S01011821,S02002216,S08000025,S37000022,S12000023,1995,3,2,1,1,1,1,1,1,0,0
S01011822,S02002216,S08000025,S37000022,S12000023,2679,4,2,1,1,1,1,1,1,0,0
S01011823,S02002217,S08000025,S37000022,S12000023,4412,7,4,5,3,5,3,5,3,0,0
S01011824,S02002217,S08000025,S37000022,S12000023,2749,4,2,2,1,2,1,2,1,0,0
S01011825,S02002217,S08000025,S37000022,S12000023,4471,7,4,6,3,6,3,6,3,0,0
S01011826,S02002217,S08000025,S37000022,S12000023,4851,7,4,7,4,7,4,7,4,0,0
S01011827,S02002218,S08000025,S37000022,S12000023,2097,3,2,1,1,1,1,1,1,0,0
S01011828,S02002218,S08000025,S37000022,S12000023,3421,5,3,4,2,4,2,4,2,0,0
S01011829,S02002218,S08000025,S37000022,S12000023,4356,7,4,4,2,4,2,4,2,0,0
S01011830,S02002218,S08000025,S37000022,S12000023,2710,4,2,2,1,2,1,2,1,0,0
S01011831,S02002218,S08000025,S37000022,S12000023,2476,4,2,1,1,1,1,1,1,0,0
S01011832,S02002218,S08000025,S37000022,S12000023,3153,5,3,3,2,3,2,3,2,0,0
S01011833,S02002219,S08000030,S37000033,S12000048,4853,7,4,7,4,6,3,6,3,0,0
S01011834,S02002219,S08000030,S37000033,S12000048,5883,9,5,9,5,9,5,9,5,0,0
S01011835,S02002219,S08000030,S37000033,S12000048,5011,8,4,8,4,7,4,7,4,0,0
S01011836,S02002219,S08000030,S37000033,S12000048,5232,8,4,8,4,7,4,7,4,0,0
S01011837,S02002219,S08000030,S37000033,S12000048,5627,9,5,9,5,8,4,8,4,0,0
S01011838,S02002220,S08000030,S37000033,S12000048,6940,10,5,10,5,10,5,10,5,0,1
S01011839,S02002220,S08000030,S37000033,S12000048,6790,10,5,10,5,10,5,10,5,0,1
S01011840,S02002220,S08000030,S37000033,S12000048,5800,9,5,9,5,9,5,9,5,0,0
S01011841,S02002220,S08000030,S37000033,S12000048,4413,7,4,6,3,5,3,5,3,0,0
S01011842,S02002220,S08000030,S37000033,S12000048,3512,5,3,5,3,3,2,3,2,0,0
S01011843,S02002221,S08000030,S37000033,S12000048,5023,8,4,8,4,7,4,7,4,0,0
S01011844,S02002221,S08000030,S37000033,S12000048,6484,10,5,10,5,10,5,10,5,0,1
S01011845,S02002221,S08000030,S37000033,S12000048,4572,7,4,7,4,5,3,5,3,0,0
S01011846,S02002221,S08000030,S37000033,S12000048,5355,8,4,8,4,8,4,8,4,0,0
S01011847,S02002222,S08000030,S37000033,S12000048,5474,8,4,9,5,8,4,8,4,0,0
S01011848,S02002222,S08000030,S37000033,S12000048,4701,7,4,7,4,6,3,6,3,0,0
S01011849,S02002222,S08000030,S37000033,S12000048,4690,7,4,7,4,6,3,6,3,0,0
S01011850,S02002222,S08000030,S37000033,S12000048,6249,9,5,10,5,10,5,10,5,0,1
S01011851,S02002222,S08000030,S37000033,S12000048,4680,7,4,7,4,6,3,6,3,0,0
S01011852,S02002223,S08000030,S37000033,S12000048,4644,7,4,7,4,6,3,6,3,0,0
S01011853,S02002223,S08000030,S37000033,S12000048,6063,9,5,10,5,9,5,9,5,0,1
S01011854,S02002223,S08000030,S37000033,S12000048,5919,9,5,9,5,9,5,9,5,0,0
S01011855,S02002223,S08000030,S37000033,S12000048,3240,5,3,5,3,3,2,3,2,0,0
S01011856,S02002223,S08000030,S37000033,S12000048,6946,10,5,10,5,10,5,10,5,0,1
S01011857,S02002224,S08000030,S37000033,S12000048,3840,6,3,5,3,4,2,4,2,0,0
S01011858,S02002224,S08000030,S37000033,S12000048,5740,9,5,9,5,9,5,9,5,0,0
S01011859,S02002224,S08000030,S37000033,S12000048,3759,6,3,5,3,4,2,4,2,0,0
S01011860,S02002224,S08000030,S37000033,S12000048,5383,8,4,8,4,8,4,8,4,0,0
S01011861,S02002224,S08000030,S37000033,S12000048,5072,8,4,8,4,7,4,7,4,0,0
S01011862,S02002225,S08000030,S37000033,S12000048,6185,9,5,10,5,10,5,10,5,0,1
S01011863,S02002225,S08000030,S37000033,S12000048,4860,7,4,7,4,6,3,6,3,0,0
S01011864,S02002225,S08000030,S37000033,S12000048,6692,10,5,10,5,10,5,10,5,0,1
S01011865,S02002225,S08000030,S37000033,S12000048,4704,7,4,7,4,6,3,6,3,0,0
S01011866,S02002226,S08000030,S37000033,S12000048,4165,6,3,6,3,4,2,4,2,0,0
S01011867,S02002226,S08000030,S37000033,S12000048,2494,4,2,4,2,2,1,2,1,0,0
S01011868,S02002226,S08000030,S37000033,S12000048,3561,5,3,5,3,3,2,3,2,0,0
S01011869,S02002226,S08000030,S37000033,S12000048,2975,5,3,4,2,3,2,3,2,0,0
S01011870,S02002226,S08000030,S37000033,S12000048,3320,5,3,5,3,3,2,3,2,0,0
S01011871,S02002227,S08000030,S37000033,S12000048,4177,6,3,6,3,4,2,4,2,0,0
S01011872,S02002227,S08000030,S37000033,S12000048,4821,7,4,7,4,6,3,6,3,0,0
S01011873,S02002227,S08000030,S37000033,S12000048,4405,7,4,6,3,5,3,5,3,0,0
S01011874,S02002227,S08000030,S37000033,S12000048,5159,8,4,8,4,7,4,7,4,0,0
S01011875,S02002227,S08000030,S37000033,S12000048,4320,7,4,6,3,5,3,5,3,0,0
S01011876,S02002228,S08000030,S37000033,S12000048,5226,8,4,8,4,7,4,7,4,0,0
S01011877,S02002228,S08000030,S37000033,S12000048,4686,7,4,7,4,6,3,6,3,0,0
S01011878,S02002228,S08000030,S37000033,S12000048,5306,8,4,8,4,8,4,8,4,0,0
S01011879,S02002228,S08000030,S37000033,S12000048,5660,9,5,9,5,8,4,8,4,0,0
S01011880,S02002228,S08000030,S37000033,S12000048,4543,7,4,7,4,5,3,5,3,0,0
S01011881,S02002229,S08000030,S37000033,S12000048,3143,5,3,4,2,3,2,3,2,0,0
S01011882,S02002229,S08000030,S37000033,S12000048,3232,5,3,5,3,3,2,3,2,0,0
S01011883,S02002229,S08000030,S37000033,S12000048,5918,9,5,9,5,9,5,9,5,0,0
S01011884,S02002229,S08000030,S37000033,S12000048,3930,6,3,6,3,4,2,4,2,0,0
S01011885,S02002229,S08000030,S37000033,S12000048,6321,10,5,10,5,10,5,10,5,0,1
S01011886,S02002229,S08000030,S37000033,S12000048,4710,7,4,7,4,6,3,6,3,0,0
S01011887,S02002230,S08000030,S37000033,S12000048,3014,5,3,4,2,3,2,3,2,0,0
S01011888,S02002230,S08000030,S37000033,S12000048,2049,3,2,3,2,2,1,2,1,0,0
S01011889,S02002230,S08000030,S37000033,S12000048,4623,7,4,7,4,5,3,5,3,0,0
S01011890,S02002230,S08000030,S37000033,S12000048,5087,8,4,8,4,7,4,7,4,0,0
S01011891,S02002230,S08000030,S37000033,S12000048,1781,3,2,3,2,1,1,1,1,0,0
S01011892,S02002231,S08000030,S37000033,S12000048,6072,9,5,10,5,9,5,9,5,0,1
S01011893,S02002231,S08000030,S37000033,S12000048,3380,5,3,5,3,3,2,3,2,0,0
S01011894,S02002231,S08000030,S37000033,S12000048,4043,6,3,6,3,4,2,4,2,0,0
S01011895,S02002231,S08000030,S37000033,S12000048,6885,10,5,10,5,10,5,10,5,0,1
S01011896,S02002231,S08000030,S37000033,S12000048,5652,9,5,9,5,8,4,8,4,0,0
S01011897,S02002231,S08000030,S37000033,S12000048,6529,10,5,10,5,10,5,10,5,0,1
S01011898,S02002231,S08000030,S37000033,S12000048,6807,10,5,10,5,10,5,10,5,0,1
S01011899,S02002232,S08000030,S37000033,S12000048,6334,10,5,10,5,10,5,10,5,0,1
S01011900,S02002232,S08000030,S37000033,S12000048,6606,10,5,10,5,10,5,10,5,0,1
S01011901,S02002232,S08000030,S37000033,S12000048,6037,9,5,9,5,9,5,9,5,0,1
S01011902,S02002232,S08000030,S37000033,S12000048,6057,9,5,9,5,9,5,9,5,0,1
S01011903,S02002232,S08000030,S37000033,S12000048,6731,10,5,10,5,10,5,10,5,0,1
S01011904,S02002233,S08000030,S37000033,S12000048,6278,9,5,10,5,10,5,10,5,0,1
S01011905,S02002233,S08000030,S37000033,S12000048,6811,10,5,10,5,10,5,10,5,0,1
S01011906,S02002233,S08000030,S37000033,S12000048,6503,10,5,10,5,10,5,10,5,0,1
S01011907,S02002233,S08000030,S37000033,S12000048,5581,8,4,9,5,8,4,8,4,0,0
S01011908,S02002233,S08000030,S37000033,S12000048,5985,9,5,9,5,9,5,9,5,0,1
S01011909,S02002233,S08000030,S37000033,S12000048,5653,9,5,9,5,8,4,8,4,0,0
S01011910,S02002234,S08000030,S37000033,S12000048,844,2,1,2,1,1,1,1,1,1,0
S01011911,S02002234,S08000030,S37000033,S12000048,4047,6,3,6,3,4,2,4,2,0,0
S01011912,S02002234,S08000030,S37000033,S12000048,1787,3,2,3,2,1,1,1,1,0,0
S01011913,S02002234,S08000030,S37000033,S12000048,917,2,1,2,1,1,1,1,1,1,0
S01011914,S02002234,S08000030,S37000033,S12000048,933,2,1,2,1,1,1,1,1,1,0
S01011915,S02002234,S08000030,S37000033,S12000048,2451,4,2,4,2,2,1,2,1,0,0
S01011916,S02002234,S08000030,S37000033,S12000048,2244,4,2,3,2,2,1,2,1,0,0
S01011917,S02002234,S08000030,S37000033,S12000048,2449,4,2,4,2,2,1,2,1,0,0
S01011918,S02002235,S08000030,S37000033,S12000048,540,1,1,1,1,1,1,1,1,1,0
S01011919,S02002235,S08000030,S37000033,S12000048,2105,3,2,3,2,2,1,2,1,0,0
S01011920,S02002235,S08000030,S37000033,S12000048,2115,3,2,3,2,2,1,2,1,0,0
S01011921,S02002235,S08000030,S37000033,S12000048,1667,3,2,3,2,1,1,1,1,0,0
S01011922,S02002235,S08000030,S37000033,S12000048,1427,2,1,2,1,1,1,1,1,0,0
S01011923,S02002235,S08000030,S37000033,S12000048,1294,2,1,2,1,1,1,1,1,0,0
S01011924,S02002235,S08000030,S37000033,S12000048,1882,3,2,3,2,1,1,1,1,0,0
S01011925,S02002235,S08000030,S37000033,S12000048,4933,7,4,8,4,7,4,7,4,0,0
S01011926,S02002236,S08000030,S37000033,S12000048,2539,4,2,4,2,2,1,2,1,0,0
S01011927,S02002236,S08000030,S37000033,S12000048,2272,4,2,3,2,2,1,2,1,0,0
S01011928,S02002236,S08000030,S37000033,S12000048,2080,3,2,3,2,2,1,2,1,0,0
S01011929,S02002236,S08000030,S37000033,S12000048,2446,4,2,4,2,2,1,2,1,0,0
S01011930,S02002236,S08000030,S37000033,S12000048,2148,3,2,3,2,2,1,2,1,0,0
S01011931,S02002237,S08000030,S37000033,S12000048,408,1,1,1,1,1,1,1,1,1,0
S01011932,S02002237,S08000030,S37000033,S12000048,3946,6,3,6,3,4,2,4,2,0,0
S01011933,S02002237,S08000030,S37000033,S12000048,1992,3,2,3,2,1,1,1,1,0,0
S01011934,S02002237,S08000030,S37000033,S12000048,5088,8,4,8,4,7,4,7,4,0,0
S01011935,S02002238,S08000030,S37000033,S12000048,2594,4,2,4,2,2,1,2,1,0,0
S01011936,S02002238,S08000030,S37000033,S12000048,3601,6,3,5,3,4,2,4,2,0,0
S01011937,S02002238,S08000030,S37000033,S12000048,2175,4,2,3,2,2,1,2,1,0,0
S01011938,S02002239,S08000030,S37000033,S12000048,3384,5,3,5,3,3,2,3,2,0,0
S01011939,S02002239,S08000030,S37000033,S12000048,1107,2,1,2,1,1,1,1,1,0,0
S01011940,S02002239,S08000030,S37000033,S12000048,1262,2,1,2,1,1,1,1,1,0,0
S01011941,S02002239,S08000030,S37000033,S12000048,2156,4,2,3,2,2,1,2,1,0,0
S01011942,S02002239,S08000030,S37000033,S12000048,1791,3,2,3,2,1,1,1,1,0,0
S01011943,S02002239,S08000030,S37000033,S12000048,826,2,1,2,1,1,1,1,1,1,0
S01011944,S02002240,S08000030,S37000033,S12000048,5379,8,4,8,4,8,4,8,4,0,0
S01011945,S02002240,S08000030,S37000033,S12000048,3039,5,3,4,2,3,2,3,2,0,0
S01011946,S02002240,S08000030,S37000033,S12000048,2696,4,2,4,2,2,1,2,1,0,0
S01011947,S02002240,S08000030,S37000033,S12000048,5054,8,4,8,4,7,4,7,4,0,0
S01011948,S02002240,S08000030,S37000033,S12000048,2942,5,3,4,2,2,1,2,1,0,0
S01011949,S02002241,S08000030,S37000033,S12000048,6741,10,5,10,5,10,5,10,5,0,1
S01011950,S02002241,S08000030,S37000033,S12000048,5136,8,4,8,4,7,4,7,4,0,0
S01011951,S02002241,S08000030,S37000033,S12000048,5360,8,4,8,4,8,4,8,4,0,0
S01011952,S02002241,S08000030,S37000033,S12000048,6904,10,5,10,5,10,5,10,5,0,1
S01011953,S02002241,S08000030,S37000033,S12000048,6178,9,5,10,5,9,5,9,5,0,1
S01011954,S02002241,S08000030,S37000033,S12000048,2769,4,2,4,2,2,1,2,1,0,0
S01011955,S02002241,S08000030,S37000033,S12000048,3386,5,3,5,3,3,2,3,2,0,0
S01011956,S02002242,S08000030,S37000033,S12000048,5594,8,4,9,5,8,4,8,4,0,0
S01011957,S02002242,S08000030,S37000033,S12000048,4679,7,4,7,4,6,3,6,3,0,0
S01011958,S02002242,S08000030,S37000033,S12000048,4302,7,4,6,3,5,3,5,3,0,0
S01011959,S02002242,S08000030,S37000033,S12000048,2678,4,2,4,2,2,1,2,1,0,0
S01011960,S02002243,S08000030,S37000033,S12000048,5043,8,4,8,4,7,4,7,4,0,0
S01011961,S02002243,S08000030,S37000033,S12000048,4286,7,4,6,3,5,3,5,3,0,0
S01011962,S02002243,S08000030,S37000033,S12000048,5602,8,4,9,5,8,4,8,4,0,0
S01011963,S02002243,S08000030,S37000033,S12000048,3910,6,3,6,3,4,2,4,2,0,0
S01011964,S02002243,S08000030,S37000033,S12000048,4386,7,4,6,3,5,3,5,3,0,0
S01011965,S02002244,S08000030,S37000033,S12000048,5485,8,4,9,5,8,4,8,4,0,0
S01011966,S02002244,S08000030,S37000033,S12000048,5003,8,4,8,4,7,4,7,4,0,0
S01011967,S02002244,S08000030,S37000033,S12000048,4875,7,4,7,4,6,3,6,3,0,0
S01011968,S02002244,S08000030,S37000033,S12000048,5851,9,5,9,5,9,5,9,5,0,0
S01011969,S02002245,S08000030,S37000033,S12000048,3633,6,3,5,3,4,2,4,2,0,0
S01011970,S02002245,S08000030,S37000033,S12000048,1708,3,2,3,2,1,1,1,1,0,0
S01011971,S02002245,S08000030,S37000033,S12000048,4621,7,4,7,4,5,3,5,3,0,0
S01011972,S02002245,S08000030,S37000033,S12000048,3895,6,3,6,3,4,2,4,2,0,0
S01011973,S02002245,S08000030,S37000033,S12000048,4622,7,4,7,4,5,3,5,3,0,0
S01011974,S02002245,S08000030,S37000033,S12000048,5099,8,4,8,4,7,4,7,4,0,0
S01011975,S02002246,S08000030,S37000033,S12000048,4683,7,4,7,4,6,3,6,3,0,0
S01011976,S02002246,S08000030,S37000033,S12000048,4732,7,4,7,4,6,3,6,3,0,0
S01011977,S02002246,S08000030,S37000033,S12000048,2964,5,3,4,2,3,2,3,2,0,0
S01011978,S02002246,S08000030,S37000033,S12000048,2587,4,2,4,2,2,1,2,1,0,0
S01011979,S02002247,S08000030,S37000033,S12000048,5288,8,4,8,4,8,4,8,4,0,0
S01011980,S02002247,S08000030,S37000033,S12000048,4090,6,3,6,3,4,2,4,2,0,0
S01011981,S02002247,S08000030,S37000033,S12000048,3503,5,3,5,3,3,2,3,2,0,0
S01011982,S02002247,S08000030,S37000033,S12000048,3943,6,3,6,3,4,2,4,2,0,0
S01011983,S02002247,S08000030,S37000033,S12000048,4746,7,4,7,4,6,3,6,3,0,0
S01011984,S02002248,S08000030,S37000033,S12000048,1306,2,1,2,1,1,1,1,1,0,0
S01011985,S02002248,S08000030,S37000033,S12000048,4292,7,4,6,3,5,3,5,3,0,0
S01011986,S02002248,S08000030,S37000033,S12000048,592,1,1,1,1,1,1,1,1,1,0
S01011987,S02002248,S08000030,S37000033,S12000048,3199,5,3,4,2,3,2,3,2,0,0
S01011988,S02002249,S08000030,S37000033,S12000048,5300,8,4,8,4,8,4,8,4,0,0
S01011989,S02002249,S08000030,S37000033,S12000048,4730,7,4,7,4,6,3,6,3,0,0
S01011990,S02002249,S08000030,S37000033,S12000048,6103,9,5,10,5,9,5,9,5,0,1
S01011991,S02002249,S08000030,S37000033,S12000048,4338,7,4,6,3,5,3,5,3,0,0
S01011992,S02002249,S08000030,S37000033,S12000048,5677,9,5,9,5,8,4,8,4,0,0
S01011993,S02002249,S08000030,S37000033,S12000048,1686,3,2,3,2,1,1,1,1,0,0
S01011994,S02002249,S08000030,S37000033,S12000048,5721,9,5,9,5,9,5,9,5,0,0
S01011995,S02002250,S08000030,S37000033,S12000048,5264,8,4,8,4,8,4,8,4,0,0
S01011996,S02002250,S08000030,S37000033,S12000048,3071,5,3,4,2,3,2,3,2,0,0
S01011997,S02002250,S08000030,S37000033,S12000048,3701,6,3,5,3,4,2,4,2,0,0
S01011998,S02002250,S08000030,S37000033,S12000048,5841,9,5,9,5,9,5,9,5,0,0
S01011999,S02002250,S08000030,S37000033,S12000048,4627,7,4,7,4,6,3,6,3,0,0
S01012000,S02002250,S08000030,S37000033,S12000048,5378,8,4,8,4,8,4,8,4,0,0
S01012001,S02002250,S08000030,S37000033,S12000048,3881,6,3,5,3,4,2,4,2,0,0
S01012002,S02002251,S08000030,S37000033,S12000048,3925,6,3,6,3,4,2,4,2,0,0
